,post,date,user,vote,image
222,               there is such a smog that I set the phone to the lowest brightness #gownowpis   ,2018-11-19 10:42:17,N.............h,0,
223,"               This is how I wonder # the distances that while the battle for diesel drivers is on-going, that hurricane #ekology #smog, etc., nobody is in order with public transport based on busses from the 80's or even 70's? #policja and #itd look away from the other side. It is better to stand with the dryer (╥﹏╥) He drives (or rather rolls) that shit #polskiedrogi, often bringing teenagers and children to school, does not meet any standards, undergoes annual technical review only because the vehicle inspection station belongs to the same owner and the diagnosticist must place a stamp. #not popular opinion #transport #Buses show the whole thing source: autobus-jpg_11_03_2017_19_44.jpg   +: OlejekErotyczny, viggo_nt +181 others  ",2018-11-19 07:46:49,ameliniowyguzik,183,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_LZmd8dfTUkKUIDVEf6UHU9bSUKQ3HHkE,w400.jpg""/>"
224,               The hell soon needs to be bought for breakfast. I do not want to leave this smog.   ,2018-11-19 06:11:28,UberKatze,0,
225,               xd #smog . . . click to expand the picture. . source: Screenshot_20181118-222928.jpg   +: lubie-cheesecake  ,2018-11-18 22:30:10,pathfinder0,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_MEFYajJH4ruiYbddwIsBUZyAPkOisozv,w400.jpg""/>"
226,"               We go, do not regret it - 3040% WHO standard Is the peak still ahead of us? https://i.imgur.com/tebC6Nu.png  I only put information in case of ""breaking the record"", but if you are irritated by this entry - block #rzeszowskirekordsmogu  #smog #rzeszow show the whole thing source: i.imgur.com   +: lubie-cheesecake, TresDeliquentes +26 others  ",2018-11-18 22:20:45,dzek,28,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_VIsCmIw1h3nvE8abEPpxVCvtubFixFg3,w400.jpg""/>"
227,               Question for experts. It's smog outside and I'm not smiling at running in such conditions. To what extent an electric treadmill is a good alternative to regular outdoor training? Can I treat it 1: 1? #running   ,2018-11-18 21:53:40,XDY89,0,
228,"               Not only is smog, it is still frozen in the car tomorrow. Hello, wonderful winter in Poland :-) #wroclaw #smog # cars source: 1542572987971.jpg   +: Moroder, slavas +2 others  ",2018-11-18 21:31:42,bachus,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_TFFX3Jf5YoAA02CbaBZuvarxbiibj69I,w400.jpg""/>"
229,               How is your air? (͡ ° ͜ʖ ͡ °) #gdynia #polska #smog #airproofing source: air.png   ,2018-11-18 20:18:14,cosplay_lepszego_zycia,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_PFpxvY32dpw2CUU9WRB46liwXr9ZW36d,w400.jpg""/>"
230,"               According to a study by CUHK (Chinese University of Hong Kong), air pollution costs China 267 billion yuan a year (38 billion USD), which is about 0.7 percent of national GDP. Pollution in the PRC is contributing, inter alia, to up to 1.1 million premature deaths and destruction of 20 million tons of crops.  On the attached map you can see what the current state of air (based on AQI USA) looks like in Beijing (1) compared to Warsaw (2), Paris (3) and Tokyo (4).  https://www.google.pl/amp/s/amp.scmp.com/news/china/science/article/2166542/air-pollution-killing-1-million-people-and-costing-chinese  If you want to be up to date with my posts, I invite you to follow #wielkismogchinski.  #groups atlevel #smog #chiny #warszawa #ciects show the whole source: 1542567486427.jpg   +: Rapepo, Houtarou-kun +57 others  ",2018-11-18 20:03:12,Aedemkun,59,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_cNYZEKglcrYaWzNr2u42zNF86poRFXYo,w400.jpg""/>"
231,               Did anyone test anti-smog masks for running? It pays to buy such for ~ 80 from allegro?  #smog #gown   +: Turmstrasse  ,2018-11-18 19:10:01,DonPablito,1,
232,"               407808,01 - 11 = 407 797,01  On the treadmill because of the smog. (͡ ° ʖ̯ ͡ °)  #tradition #ruszdupe #currently #grewarszawa #creimideoutgame #theponewithpogonewithoutside #goingtohawaii show all   +: pestis, Akuku69 +10 others  ",2018-11-18 18:50:16,XDY89,12,
233,"               # know how today with smog? Because I left the house now and somehow I breathe, I have a light cold, but at home it was better to #smog   ",2018-11-18 17:17:36,Hfishman1,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_N4xhId58DPQDzoCuFaALtV8idVUNnS1u,w400.jpg""/>"
234,"               So I did a 10km run in the anti-ghost mask and what can I say:  -advance of the race -50% - the flame is burning .. probably a great exercise on the form, but in the chest fire, especially on the ascents - time weaker by about 10% than usual on this route, but the fact that it's my first tense for almost 4 weeks, vacation, then running 3x5 km, without a mask; to this cold -the worst, however, it is the moisture under the hood, after some 5km you breathe literally with condensation of water, like a silent mawawka -water with sweat on the face, wet mask, I think that in the extreme cold it will scrape along the edges -have a lot of attention to the shape of the mouth, which would collect as much as possible in the inhale, once the spike, once the frog, once eights (͡ ° ͜ʖ ͡ °) - it does not work at all, it's hard even to pull up a bullfinch  On the plus side, it's just breathing in a bit warmer air, but maybe it just seems to me, because of the moisture under the hood You do not really feel the stink from the chimneys, so you can bet it works ... On the other hand, power, depth and breathing rate suggest that I do not inhale less crap than with a calm lung and diaphragm during a run without a mask. For now, I will use, at most only improve the quality and function of the respiratory system, but you can forget about zyciaowkach ..  A mask from a low shelf, PLN 70, but I already know that the 300 edition does not make sense on my amateur level.  That's how much it is subjectively.  @chuckd  #bieganie #sport #smog show the whole   +: slavas, hard1 +1 other  ",2018-11-18 16:56:46,KrolWlosowzNosa,3,
235,"               Mirki, he squeezed the cold and was loud about the smog again. That is why I would like to remind you again about the method of burning in the furnace with coal and wood, which will help reduce the problem of air pollution in an immediate way, because it reduces the emission of pollutants to 50%. In the bonus we have 30% savings on fuel when obtaining the same amount of energy. Smoking with coal can be cleaner. Namely, it is about firing in the stove or fireplace using the method from the top. Did I get your attention? Below you will find out why smoking from the top is better than smoking from the bottom, where you can kindle from above, how to add with this method, you will get a link to the research showing lower emissions, explain popular doubts about this method, explain why it is quiet. I immediately download a brochure in pdf format, which is an extended description of this method. You can print it for yourself, for your family, or throw a smelly neighbor to the cairn to the box. It is several times more likely that it smokes because it kicks coal from the bottom than it burns. I am also available to answer questions under the entry. I also encourage you to share your experiences if someone smokes so. I based my entry largely on the knowledge gained from this blog http://czysteogrzewanie.pl. I encourage you to read and deepen the knowledge about effective heating.  These are now particulars. Almost any type of furnace is suitable for burning from above (see comment below for what is suitable and what is not). You can also light up in fireplaces, which producers even organized a campaign about smoking from the top ""Do not smoke"" There is a belief in the country that the burning of coal must be dirty and kick as hell. Meanwhile, if you kick from the chimney like a steam locomotive, it means that you smoke badly. Together with the smoke, you throw unburned fuel into the atmosphere, which could be burnt in your furnace with another kind of lighting. You save, and at the same time you do not have such an environment.  ** Emissions test results for smoking from above **  What is the advantage of smoking from above over traditional smoking from below? In the burning from the bottom, the entire hopper is immediately heated, the gases contained in the fuel are released, but they have no place to burn, because the heat is at the bottom, near the grate. These gases are flammable, so they could give heat, but in this situation they fly to the chimney unburned and we see them as smoke. Meanwhile, in the burning from the top, under the influence of heat, the gases are released from the fuel and pass through the heat on top, getting better or worse there. Effectiveness of this afterburn depends on how much we will lead the air so-called. secondary to the top of the hopper where combustion takes place, as well as from the boiler structure itself, nevertheless it is always more efficient combustion (i.e. cheaper) than smoking in the same boiler from the bottom.  Are there any cons? I see one, when you start a fire once, you can not add a new portion of fuel to the top, it would be burning from below. If you ignite badly, you will also be able to reach the temperature on the stove longer, but I discuss it below. So how do you add? There is, however, a way to do so. rolling walking. The remaining heat is pushed to the back of the hearth, and in the front, it adds fuel so as not to cover the heat. Fuel will then ignite from the current heat. Another method is to select the heat from the furnace and transfer it to the ash box for a moment. Then, we pour new fuel into the furnace, and we throw the embers from the ash pan on top and burns further. As a last resort, if you do not want to play with it all, and you want to avoid kicking, you can add fuel to the surface in small portions.  Finally, I will answer the doubts I have seen on the Internet from people who have heard about this method and questioned its effectiveness. 1. There is no savings on fuel. It's just an illusion that the fuel from the top is burning up longer. This is not an illusion but the reality resulting from combustion physics from above. If you smoke from the bottom you have thick smoke, which is unburned fuel, and burning from above, the smoke is brighter, it means that in the upper combustion more fuel is burned in the furnace instead of being discharged unused by the chimney. Since we get more energy from the same amount of fuel at the upper combustion, it means that to get the same energy yield as in the bottom combustion, we will consume less fuel. 2. I do not have time to wait 2 hours for it to ignite, I want to have warmth at home immediately! This is probably the biggest lie disseminated about this method of smoking and I get the impression that mainly by people who have never even tried it and do not want to try, that's why they invent such absurd reasons as this without any translation in practice. I reach the temperature of 60 degrees Celsius in my 14 kW oven in half an hour, then I turn on the pump and the house starts to feel warm. Burning from the bottom you can reach this temperature earlier, but does it cost you to save 30% fuel and reduce the emission of pollutants to the atmosphere at the expense of waiting 15-20 minutes longer for heat? What to do if you have problems with reaching the temperature by lighting up from below? First of all, do not regret the secondary air (this is supplied through the upper door), if it is not enough, also increase the primary air supply (bottom door). If there is still something wrong, check if you have a good draft in the chimney. If you have a blower driver, it would be best if you have the option to turn it off and rely on the natural thrust. If this does not pass, you have to experimentally choose the intensity of the blow, as a rule, it should be reduced, in any case set it permanently by hand. The temperature set if you have to set it on the controller at the beginning must be higher than 60 degrees Celsius. Otherwise, you will fire the fuel, which will result in soot, and in the worst case also tar in the furnace. Incidentally, the water temperature in the boiler should always be above 60 degrees Celsius to prevent acid escaping from excessively chilled exhaust gases that will destroy the chimney and dissolve the mortar between the bricks.  Last time I was asked why you can not hear anything about this method, why not show it on TV? There are several reasons. Ecological organizations and anti-smog alarms are incensed by the fact that they are coal, so they will not promote cleaner coal because it is still coal. They write even highly-positioned in Google the sunburn on top of a variety of nonsense and half-truths in the middle, based on research conducted by the Institute whose invention is Blue Coal, purely burned fuel, for which combustion from above is simply a competition that must be fought . The fact that coal will never be 100% pure fuel, but you can burn it 50% cleaner. Can you imagine that everyone is starting to smoke from the top and pollution indicators in one winter without paying any costs are reduced by half? It's worth trying for me. Producers of boilers is also not worth talking about, because new regulations force in the long run to get rid of old boilers, so-called. trash and buying modern 5th class boilers, therefore it is a profit for producers. Why teach that you can burn more cleanly in an old trash, if you can sell a new boiler for 5-10 thousand PLN? While the trash cost 2,000. Still interesting - do you know how modern 5-class class 5 feeder boilers work? On smoking from above. (͡ ° ͜ʖ ͡ °) I have the impression that in the public debate on this topic no one takes into account that smoking is not a whim, but a necessity for many Poles because of exploitation costs. I myself have a gas stove at home, but it has been unused for years, because coal heating is significantly cheaper. Many countrymen suspect I chose coal for the same reason.  I am asking for bugs for coverage, I am ready to discuss.  #smog #ecologia #news #zdrowie #polska #palenieodgory #gruparatowaniapoziomu show whole source: czystogrzewanie.pl   +: KiszeKapuste, rzakus +311 others  ",2018-11-18 16:46:55,wilku88,313,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_v3PQFieXtgrhJbbDp2ohZgTnsfagcP7q,w400.jpg""/>"
236,"               No comments in #polish smog warnings are issued as dust norms are already exceeded 3-5 times? It would not be better to issue warnings in advance, for example, knowing about the upcoming boom with the lack of wind and low temperatures?  In the picture ""fall in love with Warsaw""  #smog #warszawa source: scontent-frx5-1.xx.fbcdn.net   +: szkorbutny, slavas +2 others  ",2018-11-18 15:26:54,Bzdziuch,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_QyM6t88TH5JRrg43Gfro1JuYWQH1sE1X,w400.jpg""/>"
237,"               Air pollution: today three Polish cities in the top ten in the world.  #polska #smog #poznan #warszawa #wroclaw #raccontent #ciekawostki source: scontent-waw1-1.xx.fbcdn.net   +: pszemo98, Qraape +415 others  ",2018-11-18 14:08:16,adam2a,417,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ggXWvGfidTk7kIfKOJNeUyXFQ9VZo19e,w400.jpg""/>"
238,"               Bravo #poznan brawo #wroclaw and bravo #warszawa #smog at such moments of national pride fills me. #curiosities source: 1542545499854.jpg   +: mboss1111, majo +15 others  ",2018-11-18 13:51:48,DanielPlainview,17,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_KWkXyKu4BZqN7EIV8dZsORz67DnzYGVc,w400.jpg""/>"
239,"               What do you recommend (can be from Aliexpress) the air pollution sensor? It does not have to have wifi, etc., something small, to throw in the other room. Looking at the prices, I start to wonder if it's better to buy the second cleaner ;-) #smog   ",2018-11-18 10:03:02,bachus,0,
240,"               Dziżus, but stink outside: / I had to open some windows for a moment - old construction (large slab), people heat up to the max, in each room pipes from ""pions"", so probably never turned on the radiators (only for the time of venting / test do they work). It is like heating in a yardage and not in heat allocators. With closed windows (even unsealed), go below 23 ° C is art. The toilet can reach up to 25-27oC. Because of the window smog I had most of the night's room shut down, went home at 23oC. The cleaner has done its job. Opening windows is a shock, as if a man entered the boiler room. #smog #wroclaw show the whole thing   +: zebatykocur, w3n5zu +5 others  ",2018-11-18 09:55:43,bachus,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_SxZQNWsLFO5HhWWllr0VZQz5rlZaAU0n,w400.jpg""/>"
241,"               #smog I can see #poznan today wins with #wroclaw: D . . . click to expand the picture. . source: 1542528336050.anddev.polishairpollution.png   +: rybak_fischermann, bachus +1 other  ",2018-11-18 09:06:01,programistalvlhard,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_I7ZW2wWLi0Ny1hUrYaBa3icozGzqq8NT,w400.jpg""/>"
242,"               Shops closed for a walk I will not go because smog jebie. What to do here on this fucking day? #free trade #smog   +: Lipathor, lenovo99 +7 others  ",2018-11-18 07:52:05,PrawilnyHeniek,9,
243,"               In previous years, I did not have shortness of breath, and now I have every night. What is (͡ ° ʖ̯ ͡ °) # smog201819 #smog #warszawa #gresstates #astm # air contamination . . . click to expand the picture. . source: Screenshot_20181118-032413_Chrome.jpg   +: slavas, lubie-cheesecake  ",2018-11-18 03:25:31,A.....c,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_QJMAk7mhBvKGvRrIOlf2PHvc2MtpZhJT,w400.jpg""/>"
244,"               # 100powodowdlaktorychnienawidzepolski 1/100 THE AIR IS A WONDERFUL POLISH NARODY AIR BROADCAST  # 4konserwy #neuropa #zdrowie #smog #warszawa #patriotyzm #gownowpis ​​#oswiadczeniezdupy #takaprawda #bekazlewactwa show all source: a stained pigsty bought by PNG   +: T ... 0, z .................... r +13 other  ",2018-11-18 00:19:43,Chodtok,15,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_P43zSUuh5mAQkuMHrYtSbyGGMCuipcvc,w400.jpg""/>"
245,"               That's how you keep rubbish;) #grudziadz #smog source: PNG Capture   +: Rapepo, tomosano +2 others  ",2018-11-18 00:08:57,nesman,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_u6rjTtBlzwwQspgbjrZgHYmVO0RGvwLY,w400.jpg""/>"
246,"               I do not remember how long I did not go on wp.pl. I scrolled the page and after a minute I had enough. The strike is hanging by a thread, Danger, disappearance, Revenge, Sex, fraud, Shock,  nerves Divorce Cry Laugh Alcohol shortcomings A good mother Disease Sex Erection Flaming flags Intimacy Death, Giant smog  Cancer content 100% (ಠ_ಠ) show the whole   +: Rapepo, EndriuGolara +1 other  ",2018-11-17 23:51:08,encart30,3,
247,"               Poorness is behind the smog. Poor people are just happy that the rich in big cities suffer as much as they do. #smog   +: Meowz, n3sta +4 others  ",2018-11-17 23:06:36,madry_i_mieciutki,6,
248,"               Barely the frost appeared and already (╯(╰,)  #smog #chlewobsranygownem #zalesie source: P.jpg   +: slavas, FrasierCrane +3 others  ",2018-11-17 22:53:19,dojcz_szpreche_nicht,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_gzhxsePHsXgPbHHOaw9dmNIlO8TORoUF,w400.jpg""/>"
249,"               Someone may use these models and is able to say something about them, or maybe suggest something else?  Philips AC2887 / 10 Sharp KC-A40EU-W  The manufacturer gives 5 years warranty to Sharpa, you can tear the carbon filter for 1zl from the manufacturer, Sharp also moisturizes the air, Philips does not. Something else speaks for one?  Philips can be picked up much cheaper on the Allegro, for example https://allegro.pl/oczyszczacz-powietrza-philips-ac2887-10-filtr-hepa-i7582821805.html; for the sharp price per euro is as far as ...  #pair cleaner #smog show the whole   ",2018-11-17 22:01:30,Infantor,0,
250,"               In #strod stable (͡ ° ͜ʖ ͡ °) PM10 = 170 μg / m³ #smog #air #day source: vlcsnap-2018-11-17-21h39m19s240.jpg   +: EndriuGolara, RoastieRoast +5 others  ",2018-11-17 21:41:27,dktr,7,
251,"               Slightly in the minus and they are already burning shit in the ovens. It is perfectly visible where there are housing estates with own heating. #warszawa #smog source: Capture.PNG   +: lotnica, RoastieRoast +11 others  ",2018-11-17 21:39:40,dybligliniaczek,13,
252,"               #polska #smog #hehe by tears source: 1542486292889.jpg   +: Rapepo, slavas +2 others  ",2018-11-17 21:25:12,przemek-,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_v7Gyj3KEhAOqMf11mfbGTMhfDXa4A5az,w400.jpg""/>"
253,"               #bytom #smog Outside the stink window, you can not breathe. There used to be curfew and it was not allowed to leave the house. Today there are smog hours and it is better not to leave the house. And with M1 on Stroszek, I have been eating food regularly for a day or so.   +: Pathology Zew, lubie-cheesecake +7 others  ",2018-11-17 19:27:10,syfanalny,9,
254,"               Today is not good. You have to apologize with the purifier, go back to the bedroom. #wroclaw #smog   +: lubie-cheesecake, FrasierCrane  ",2018-11-17 19:27:08,bachus,2,
255,"               Hey Miedzyń, hold your breath (͡ ° ͜ʖ ͡ °) #best #smog source: wincej śmieci.PNG   +: Rapepo, tomosano +5 others  ",2018-11-17 19:12:10,FrasierCrane,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_TZVn0CzCqsGC1npt8FCTa2t1d4NZeFgy,w400.jpg""/>"
256,"               Today it will be #smog thick . . . click to expand the picture. . source: 1542476938548.png   +: aterrag, FrasierCrane +3 others  ",2018-11-17 18:49:09,ziobro2,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_tvpGR4jZ0D4VGBr1WbOmVwp2XOHRGDfT,w400.jpg""/>"
257,"               #heheszki #smog #gry #krakow #polska source: 1542473123773.jpg   +: Chechen Outer, Lemartez +43 others  ",2018-11-17 17:46:02,ivall,45,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_4jlPNFzkYlob7TANKgGHOfO7xH43YpnN,w400.jpg""/>"
258,"               On the attached map you will see a comparison of air quality in Tokyo (left mountain) with Beijing (right top), Seoul (left down) and Wroclaw (right down). #smog #chiny #wroclaw [see download.jpeg]   +: Marko_Polo1254, Emulsion  ",2018-11-17 00:19:58,Aedemchan,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_nYoQTpRRpI2BTPgRUsw8yBiw7CwxazIT,w400.jpg""/>"
259,"               I will put an anthill stick today (entry about the weather). Tonight there will be frosts and it announces that the smog will be amazing tomorrow. #szczecin   +: dwiestudziecieciatpiec, Clear +1 different  ",2018-11-16 21:56:57,dzieju41,3,
260,"               Anyone who screams that you should get rid of the car, because it is communication, bike, kayak should have a beautiful plaskunia on your face. Rozowy goes to me with a bus, i.e., he was supposed to go. Bus at 17 did not come. Bus at 17:30 rode a small one, so he takes first of them with a monthly one. From the ecology comes out so that he immediately gets in the car to do 200 km to bring the pink home. And if we had a ticket for 20 concerts, whatever? This is paranoia, and in a moment the next ekomatoł will write that the cars are superfluous. #ekologia #transport #smog #gorzkiezale show the whole   +: M ... h  ",2018-11-16 17:25:36,burzopol,1,
261,"               This meter is broken? It's cold, people are smoking and the air can be breathed. Something is not playing here #lublin #smog . . . click to expand the picture. . source: 1542381661949.jpg   +: paranormal, utlv_ +3 others  ",2018-11-16 16:21:37,pan_kleks8,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_DpkJkuXwZsyb8devIj6rwv9E7B444qeI,w400.jpg""/>"
262,"  China can not cope with the reduction of CO2 emissions  In 2017, a 1.6 percent increase in CO2 emissions was recorded in the PRC (119 million tonnes). This is no surprise, as China has the largest increase in global carbon emissions almost every year in this century.  The reverse trend can be observed in the US, where last year saw the world's largest drop in CO2 emissions (0.5 percent, 42 million tonnes). This is already the 9th time in this century, when the United States recorded the largest decrease in emissions in the world.  China and India are responsible for almost half of global CO2 emissions growth.  On the attached map you can see how the current state of air (based on AQI USA) looks like in Wuhan (1) compared to Warsaw (2), New York (3) and Kyoto (4).  If you want to be up to date with my posts, I invite you to follow #wielkismogchinski.  http://www.aei.org/publication/chart-of-the-day-in-2017-us-had-largest-decline-in-co2-emissions-in-the-world-for-9th-time- this century-/  #groups #level #ch # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # source: 1542379063475.jpg   +: Slucham_psa_jak_gra_, 4gN4x +38 others  ",2018-11-16 15:38:10,Aedemkun,40,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_hov3UrW1Bukw5PyzNl1hwAzn2GAM711C,w400.jpg""/>"
263,"               #smog #myslowice source: IMG_20181116_140203.jpg   +: Fioletoffylck, pietrek_kogucik +2 others  ",2018-11-16 14:05:17,SweetDreams,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_WDl0Ogd82bYe3kftPXyOiunMYMfKEmDX,w400.jpg""/>"
264,"               Drink orange juice with me, because today I visit for the fifth time #zagranico in one year, and once I was afraid to poke my nose out of Poland (my parents visited with me only our beautiful country ✌). Direction Vienna, we will eat schnitzels and chocolate cakes and catch Austrian smog (...)   +: I am a mulch, xentropia +2 others  ",2018-11-16 13:26:23,karusiasnk,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_9zPyZzRVJjgj5LbqMKpwDU7Mo8P7vwIt,wat400.jpg?author=karusiasnk&amp;auth=f7fd3c9fdf822ddbba1d01da36ebd15b""/>"
265,"               Mirki, a quick question: What anti-smog mask and where to buy.  # poll #smog #sport #health source: 25511-4b43b0aee35624cd95b910189b3dc231.jpeg   +: Cukrzyk2000, vimikel +1 other  ",2018-11-16 06:42:45,Gumaa,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_V0Tcn6VJ0CIvJ02xXbG3sCPqrmXwTTid,w400.jpg""/>"
266,"               They wrote that at night the smog less because fewer cars go ... well you can see. Even in Krakow it is clean and in the vicinity of Katowice massacre, I do not even mention Rybik [*] #smog #slask #rybnik #katowice #krakow #sosnowiec #pogoda source: ehhh.png   +: cafe, slavas +9 others  ",2018-11-16 02:06:22,SiemkaKtoPeeL,11,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_FxgbiHFH7jwZrtVzacgqHxaVzzZIcYS9,w400.jpg""/>"
267,"               But good (ʘ‿ʘ) #smog #airly #warszawa . . . click to expand the picture. . source: Screenshot_2018-11-16-00-13-35-126_eu.airly.android.png   +: Apollo1993, slavas +2 others  ",2018-11-16 00:15:38,yourgrandma,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_bgfBrBL7KDeaXNmJUwV51pJPglFfQXsZ,w400.jpg""/>"
268,"               What application do you recommend to monitor the air condition? I remember that maybe a year ago a cool one was created, but I do not remember the name #smog   ",2018-11-15 22:15:30,CommanderStrax,0,
269,               Someone has recently seen a coupon on #xiaomi #airpurifier What's the performance on m ^ 3 Can you buy additional filters?  #zdrowie #medycyna #cuponynazywo #chinskacebulacupony #cebuladeals #prz Air #smog #zaniuczyszczenie air #gearbest #aliexpress #banggood and note ...: D #dzieci show whole   +: KaroleKKV  ,2018-11-15 21:36:18,Encepence2,1,
270,"               Quite pleasantly in Rybnik #rybnik #smog source: 1542313283153.jpg   +: slavas, tomosano +2 others  ",2018-11-15 21:21:37,ziobro2,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vCDXaA1foL94fgOWPM8VzfBdlY7FWaKn,w400.jpg""/>"
271,               #smog w #szczecin? source: 1542281710628.jpg   +: Destruktor91  ,2018-11-15 12:35:41,KimUnYest,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_y2C8XPj5cvdEQtn6hFNYl5et9u69zKKn,w400.jpg""/>"
272,               Where is the smog divided? . . . click to expand the picture. . source: 1542281403688.tajchert.canary.png   +: precaroo  ,2018-11-15 12:31:31,Typpwy,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Yfx36pUixlypPxorlCVgRqfrzRCunrbj,w400.jpg""/>"
273,               What a beautiful smog! I love to inhale crap! #Wroclaw   ,2018-11-15 09:02:57,programistalvlhard,0,
274,"               In #katowice, a great conference on climate change is coming soon, and next to the banner announcing the event, the generator stands and cheerfully burns gasoline all night long. Wały burnt like dts. How do halls the size of the pitches make it difficult to pull the cable? There are several of these generators. #ecology #smog source: fromapp.jpg   +: octahedron, pcstud +14 others  ",2018-11-14 22:36:14,derko123,16,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_hxaNikQRAl30MSAb3ycutPOfCkNX5UC1,w400.jpg""/>"
275,"               If this is the law, then I would fuck off #krakow in your place xD #smog source: 1542224568332.png   +: rentonB, Freakz +4 others  ",2018-11-14 20:43:07,ziobro2,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Sj1vfVQSyzXkQKEKqyCZ2MW7P8gsr9bP,w400.jpg""/>"
276,"               Why can you add ""invalid parking"" events to the National Safety Threat Map, which may become obsolete before anyone notices such a report, and you can not report a much more socially harmful rubbish dump in the area?  #kiciochpyta #smog #chlewobsranygownem show the whole   +: Terki, pepo +4 others  ",2018-11-14 20:37:54,dojcz_szpreche_nicht,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_p61ggrOvZEsbq5tpelJQpUfGBZf6Br87,w400.jpg""/>"
277,"               at my place in the city they fight with smog examining car exhausts, I wonder why they were waiting for autumn in the summer there is a similar traffic on the roads somehow I do not want to believe that people have 2 new and old cars. Nowe na wiosna / lato stare na jesień / wime ...  but at least they think they are doing something (͡ ° ͜ʖ ͡ °)  http://slaskie.naszemiasto.pl/artykul/akcja-smog-policja-w-calym-kraju-sprawdza-spaliny-strzezcie,4881024,artgal,t,id,tm.html?fbclid=IwAR12ut8DifIE9p-Cj7BB4Q0a6z-S4ZbFn8NTVMZRe_vPpIkzMTZo0A5d- oU  #smog #motorization #trams #health show the whole   +: martinlubpl  ",2018-11-14 20:27:56,mati1990,1,
278,"               I repeat the question, what is the recommended anti-smog mask? #smog   ",2018-11-14 20:16:32,tomek_27,0,
279,"               Where can I buy some mask that stops PM2.5, which can be used to buy filters right away? #smog #air #health # air contamination   +: tomosano, Rapepo  ",2018-11-14 19:18:22,Encepence2,2,
280,"               #Cracow  What's up, trash has ended? (͡ ° ͜ʖ ͡ °)  https://airly.eu/map/pl/#50.05745,19.94601,i58 #smog   +: CydrNorweski  ",2018-11-14 18:45:57,Norwag93,1,
281,"               Why one of the first actions in the fight against smog, is not a refusal of a building permit for heating other than gas, electricity, pump, etc. The same in the case of permits for large repairs / extensions / superstructures. After all, it is an effective and socially the most just move. Already, he does not understand the fact that someone has gas in range and does not connect.  Who cares if someone got a piece of potato after their great grandparents and there is no thread, there are other ways to heat the house, and if you can not afford such an investment, you simply can not afford it.  #smog #budownictwo #right show the whole   +: Rapepo, Information. Not true CCCLVIII +5 others  ",2018-11-14 18:15:16,KrolWlosowzNosa,7,
