,post,date,user,vote,image
238,"               Nothing amuses me so much in polaczkach as the opinion that owning a car is a determinant of social status or financial situation. I just found the entry of a miracle, which rode in Gucci's shoes by bus or tram, and of course this was met with a response from 10,000 worms in the Yaris for who feel more elitist than people in collection. In developed metropolitan societies, cities like Berlin, Paris, Shanghai, it's not surprising when you meet a girl with a LV or Gucci bag in the subway, or a guy in a good suit, bus or s-bahn or on a bike. The communication of the place is more convenient, often faster and more comfortable than the car. Having an old falling gas strut, worth as much as one good suit does not make you earnings, seriously XD. Unfortunately, the effect is that everyone is surprised that we have a problem with smog as everyone wants to enter the center with their 15-year turn. I walk 10 km a day myself and the section which at the top of the traffic moves in 20 minutes, takes me about 25 feet. #motorization #virtual communication #smog #gownowpis ​​show the whole   +: Karbon315, Annnusz +67 others  ",2019-02-14 14:17:43,Bardamu,69,
239,"               People and their ideas for earnings surprise with every year more and more. Today on the radio I heard the ad ""Diet anti-smog"" .... #heets #smog #zalesie #dieta   +: lubie-cheesecake, lukaseczek +3 others  ",2019-02-14 13:27:46,Kollo,5,
240,"               393515,02 - 14.01 = 393501.01  This is raspness. I just finished a very nice run, I go home ... and here JEB! The alarm clock vibrates. Kuźwa, it is 4:35 and I have to gather for running (ಠ_ಠ) Brain, you're a nasty bastard, give this #sen to the morning - just to lose the urge to run right after getting up ...  Nothing - I gathered and although it did not go perfectly, at 5:01 I was in front of the house. The spring came again - the temperature rose up to 4 ° C, so I put on short pants and a T-shirt. But the strangest was the state of air - although it was really windy, all airly in the area showed #smog of 130 +% ... Yes, airly can mistake the fog with smog, but this time there was no question about the fog. In the end I put on a mask - now I check the official city app after the run, there are levels closer to 60-80% ... I do not know what to think (͡ ° ʖ̯ ͡ °)  I flew for 14 km route, which is the standard when you need to buy rolls. The beginning went better than usual, but then I lost a few and it was more or less standard. Nevertheless, I fought to keep some reasonable pace - surprisingly, despite the mask, it was somehow successful, but after the first return run I lost hope for the pace around 5 min / km ...  But as on the penultimate kilometer I saw that the average came out at 5:00 am, I collected the last remaining strength and I pressed as much as possible ... and I succeeded - the average also 5:00 min / km ᕙ (⇀‸↼ "") ᕗ  Have a nice pounding plaster!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: x3.wykop.pl   +: Akuku69, Kinja +14 others  ",2019-02-14 09:33:23,enron,16,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_WLTAdqkYMzUiLpTVjJmW4XsZtpCfPVkI,w400.jpg""/>"
241,               A new player in RK  https://youtu.be/3hoAtEVhE8I  #that # smog # smog #rap   ,2019-02-14 07:35:45,windykator_,0,
242,"               We are renowned for the Czechs again. The local portals have already written about thousands of Czechs who are killing smog from Poland. Now it turns out that this too little and the crooks from Poland decided to poison the Czechs from the inside.  The Polish junk mafia moves to the Czech Republic    Hazardous waste imported from Poland to the Czech Republic is stored in rented production halls, buried in quarries or illegally smoked - the daily Mlada Fronta Dnes reported on Wednesday, adding that this procedure takes place without any problems.  click source  #neuropa # 4konserwy #czechy show whole   +: Bander22, PolacoEsMasGrandeRobaco +6 others  ",2019-02-13 19:00:17,szurszur,8,
243,"               Wednesday antidote for bad weather and smog #kolarkiboners #ladnapani #figuraboners source: 624e0d9c6f2938168ca265b7c5fa26b6.jpg   +: lenovo99, AshesOfTheSun +38 others  ",2019-02-13 15:47:18,catroaster,40,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_8kJuKvbzVWKe7noZg5VF98wQlqIZvJGD,w400.jpg""/>"
244,"               And in Krakow, At Bracka, it's not raining today Adam, the pigeon, sat on his head And legend tells  Smog provided dirty shadows He stuck church stained-glass windows Instead of colored rays Throws gray mirages inside  Water in the Vistula reeks of swamp Because the presidents together with kibolami They are still trying where it will go Reverse the stream with machetes.  Trams with pantographs They cut down the foothill sky Wieliczka's miners cut with picks Dirty salty soil.  But fortunately in this sad stagnation Fate gave us good cards The pearl shines in the middle of the dung, This is a Krakow-party excavation!  ***  Let us the bugle booming with trumpets! Let the horse draw the horses! These are walnuts with Hungarian They feast in Barno today!  Losing waves with a long finger Before piling with a pale count And he deals with each other Which is the bigger virgin  The conflict on the side escalates The uproar is good This is bicycle-kraków He discusses the pedals.  Mirek hit the door with his door, When he came into the room from the chalet The tests were individual And integration at all.  Here, canned goods on the right are burning They are announcing a new assumption To protect life Long before conception  On the left, the neuropa jumps Hey, abortion on request! And when the child is crying loudly, Change his nature!  Eternal war on two sides of the world Peace never came What's surprising, please, brother? Two pitchers on two sides.  They also play with moderation, Those who have already abused their lives And they curse in space Mentioning the session.  Someone has fun to suggest: Who moved your old one? The plus number will choose Who fondled this fragrance!  They are discussing in the corridors The latest trends in the network What will happen in Choroszcz today? And what is going on in patostreams?  Night-time impressive The desire for acute drinking She respects the night-time one night For an unbearable desire to live  Various passwords and logins Different sexes and various increases Different thoughts, different faces Different faces and facial hair  Among these diversity A common matter of great importance Michał, have some decency Repair these damn tags!  PS. And we still have a wish Stop pretending like a clown Send mods for treatment That they would have no more Down.  #heheszki #krakowskiewykopparty #krakow #poezja #tworczoscwlasna show all   +: Bladi89, omomomom +7 others  ",2019-02-12 23:13:57,jestem_wrr,9,
245,"               In Poland, however, there are experts in turning all counters (͡ ° ͜ʖ ͡ °) #smog #heheszki source: Capture2.PNG   ",2019-02-12 12:54:33,jedrzejk,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_9lUx2zUVWeELdMDCANCd04F8V4Khk885,w400.jpg""/>"
246,"               This air is suspicious today, it is not visible at all (ಠ_ಠ) #smog #lublin  show the #heheszki spoiler     +: solo_ta, GaGu +5 others  ",2019-02-12 08:30:52,mannoroth,7,
247,               (⌐ ͡ ■ ͜ʖ ͡ ■) #smog #reference source: Screenshot 2019-02-11 at 20.54.07.png   ,2019-02-11 20:55:55,janrouter,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_clHCYy6zdrizLJl2CBEQZRM9vsby4zwz,w400.jpg""/>"
248,"               #anonimowemirkowyznania Hey, what would you do in our place? Some time ago, blue got promotion and better money and we left for Warsaw. I also found a nice job in the profession. For a year there were super-greater opportunities, culture, restaurants, attractions, etc., but now it turned out that I am pregnant and I am wondering whether to return to Katowice.  What is going on? In Warsaw, we do not have much friends and the whole family in Silesia. I am worried that if we are born it will not be a help from the family side because it is too far away, the massive costs of living in Warsaw come to a massacre where, let's give advice, we have 2 apartments in Katowice.  What stops us? Smog bigger in Katowice, and also the ticket office in Katowice, and the fear that we will lose the chance and blue will be reprimanding (because for him Warsaw is a great opportunity for development, for me in total too) Now we have a nice job in Wawie and no one complains - we are good, in Katowice blue work does not have to look (as long as I am protected by pregnancy so 100% payment will be)  He is beating with thoughts and I do not know what to do  #warszawa #katowice #logikarozpasowe #logikaniebieskichpaskow #dzieci #zwiazki #pracbaza  Click here to reply in this thread anonymously Click here to send an anonymous private message to OP Post added using the AnonymousMirkoWyznania script (https://mirkowyznania.eu) Accepted: Eugeniusz_Zua Appendix supported by: Trips for high school graduates show the whole   +: Podlasie's Emigration, Lucca  ",2019-02-11 19:32:19,AnonimoweMirkoWyznania,2,
249,"               393892,55 - 12.07 = 39.805.48  Spring!  At least for a few hours.  We're back to the routine. Wake up at 4:30, nap, cat, check conditions ... What? Smog 20%, temperature + 3 ° C? Well, I understand! Short clothes and we give (ʘ‿ʘ)  It was fun even - the first kilometer, as usual, without fireworks, but then I struggled steadily and managed to beat the hills to finally close the run with an average of 4:56 (͡ ° ͜ʖ ͡ °)  We will see if tomorrow the weather will add - it promises to be colder, slightly wet ... but still with clean air. May it come true!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: k__d, Akuku69 +11 others  ",2019-02-11 19:15:24,enron,13,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_GT90UOgB6uV1YrYYxsV6n5nQH7QsLuss,w400.jpg""/>"
250,"               Mirki mirka mirabelki, some experience with an air humidifier? I am looking for a single room (bedroom), something small (about 13 sq m). From what I read it is ultrasonic, with a humidistat and some filter would be used. And quiet. Do you have something at your place? The price also reasonable, 300-400 PLN? #smog (?) #kiciochpyta #elektronika #nawilzaczpowietrza show the whole   ",2019-02-11 19:14:55,RzaoPaulo,0,
251,"               Thank you ladies, do not go out without a mask today! (͡ ° ͜ʖ ͡ °) #smog #wroclaw source: i.imgur.com   +: pestis, Gusik +11 others  ",2019-02-11 08:55:40,Reepo,13,
252,"               Pozdro #katowice I went out to run. I have quite good condition, and after 15 minutes of running, I feel as if I burned two red viceroye quickly between the majmieą and poldon. And three days ago on the treadmill without a problem 40 minutes of intense run. #smog a bit   ",2019-02-10 17:45:26,imajoke,0,
253,"               Mirki, does any of you use a #xiaomi purifier at home? I am asking you for a short feedback on the usefulness, quality, frequency of filter replacement, and whether you recommend it or not. #kiciochpyta #smog #cheszczaczewowietrza   +: Dawid12181  ",2019-02-10 14:50:25,garniturowiec,1,
254,"               The problem with #smog lies in the blunt heads of idiots  You, what you shit in shit furnaces, you do not need enemies from abroad, you do not need terrorists or immigrants from the south. You do not need camouflaged enemies or even illuminators.  You'll end up like these last debris, by your fucking stupidity, laziness and ignorance of the problem you're causing.  You will be dying spitting your own lungs, wondering how ""Pam Buk"" could allow you to pay such a penalty and for what sins.  You will be responsible for future generations who will come to the world burdened with the sins of people who even assume something like the air outside their cubicle.  I pissed off, Poland Europe 21st century, mentally worse than in the Stone Age. Pah!  #deyment #takaprawda #notpopularnażinia #polska #bekazodmidl show the whole   +: Karl_Tofel, EyeOfTheTiger +7 others  ",2019-02-10 12:16:10,Lotczyk,9,
255,"               #krakow #informatyka #gdansk #smog #takaprawa # programmer15k source: bi.gazeta.pl   +: Engineer, Unity Type95 +977 others  ",2019-02-10 08:23:51,Lukardio,979,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_3Pxqe2OvTh3oJrtrAO0PHGN6gUHpA4t6,w400.jpg""/>"
256,"               2019 and we are still on the ground, smog shit antibiotics (͡ ° ͜ʖ ͡ °) Where fucking flying boards! #gownowpis ​​#heheszki #jebalciepies   ",2019-02-10 06:26:11,EpicElion,0,
257,"               What's up? xd #kielce #smog Osiedle Na Stoku source: smog19.jpg   +: lubie-cheesecake, jacko526  ",2019-02-10 00:40:03,boltzmann,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ktHAy0ciH0HYJm0vPlReW2D1df8gZj1d,w400.jpg""/>"
258,"               I started to like the quality of the air some time ago, when after entering the slask I literally started to smell and smell all the dust in the air (Wednesday 30.01 after midnight exceeded by over 1500%), and every exit to the ""fresh"" air I had to comment earlier. But to the point ... Today, standards are exceeded by almost 300% what according to GIOS and Polish standards means that the air is of good quality xD #picrel Every time I look at this index, I want to laugh and at the same time ... #currenttechnologiesairgashear #slask #katowice #smog show the whole source: SmartSelect_20190209-203421_Canary.jpg   +: Naiken, 1988BaZyL +3 others  ",2019-02-09 20:40:51,w__w,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_CSWdxbZ8eMmISZCUuWRlp5Hm5DHgmqfK,w400.jpg""/>"
259,"               Hands fall to such people  show spoiler #zalesie #niewiemjaktootagowac #smog #ekologia #stalowawola   source: Screenshot_20190209_195000.png   +: Jojne_Zimmerman, manngoth +1 other  ",2019-02-09 19:52:46,MicroPepe,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_w3hn8Gnm882F0rvnm5eupMedFtS4pL4e,w400.jpg""/>"
260,"               Smochowice returned home.  #poznan #smog and little #heheszka . . . click to expand the picture. . source: 1549736511153.mgeek.TunnyBrowser.png   +: manngoth, rent85 +2 others  ",2019-02-09 19:22:42,Lord_Jim,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_uQ3hsQvo1sYIsk2BwWn891lMXTpNMRlp,w400.jpg""/>"
261,"               Somehow I cough so recently, I wonder why. (͡ ° ʖ̯ ͡ °)  #krakow #smog source: IMG_20190207_115914.jpg   +: Jeleniowa, Stalowa_Figura +8 others  ",2019-02-09 16:51:51,Given,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_65Ts9NEueiJjsg7s7UrceCRQb8bb7aUR,w400.jpg""/>"
262,"               Do you know that the air in your home is most likely heavily polluted with chemically harmful health? The blame for this is not only the urban smog outside, but also the building itself and its equipment. NASA scientists prove that these plants are real living air filters! Effectively cleanse your living space from the worst poisons! https://zdrowepasje.pl/content/te-ro%C5%9Bliny-oczyszcz%C4%85-powietrze-w-twoim-domu-z-gro%NI%nych-trucizn show whole source: rosliny-filtry-powietrza.jpg   ",2019-02-09 16:47:38,mlattari68,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_nruNwgQ2u5qxUt01DegDqtxK5wfusOBa,wat400.jpg?author=mlattari68&amp;auth=70bd8f0a37d3ce24507b99e7d27aeccd""/>"
263,"               A view from over a town north of Krakow. In the background the Tatras, and before them the city is shrouded in smog.  #fotografia #krakow #malopolska #gory #tatry #smog #mojezdjecie source: dsc1854.jpg   +: momo94, Ktorja +4 others  ",2019-02-09 15:56:22,shackup,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_TfijkcCCEM7HJ0dT5QJEgsN6nbZa3asA,wat400.jpg?author=shackup&amp;auth=6090379c51ec55a848a33acc53b40e68""/>"
264,"  Smog is great for taking climatic photos, but then you have to take X-rays of the lungs.  #packaging #smog #gownowpis   +: patologia_deluxe, wróbnia147 +7 others  ",2019-02-08 22:29:26,ryba_w_sprayu,9,
265,"  Smog.  #lublin #smog source: 1549660295711.jpg   +: JustMightBe, mannoroth +11 others  ",2019-02-08 22:11:49,MyPhilosophy,13,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Vu4Ti23jRIBh5rqZhW5h295ucRYIJguM,w400.jpg""/>"
266,               what are these FPP3 masks from castorama cool in #smog or not? #Wroclaw   +: manngoth  ,2019-02-08 16:47:15,mab122,1,
267,"  There will be tougher checks on exhaust fumes. The Ministry of the Environment confirms  How I love this pain of Janusza's ass in 20-year-old Mondeo in clatter, who cite their sacred law of the unconscious by waving saber xD. -> Hurr and what if I do not know that I bought without a ""PDF""? Well, because the big black sucker cloud that you leave behind does not indicate anything worrying xD. Anyway, this is not verified in a few seconds after putting the car on the lift. Not at all xD -> Hurr now even gasoline have DPF !!! Because, like the two-year-old, it does not work on completely different parameters than in diesel, being less loaded. Progress? And what is it for whom? Dizel has to kick xD  #rakcontent #cars #dpf #ecology #smog show the whole thing   +: megawatt, strean +4 others  ",2019-02-08 14:01:37,Iskaryota,6,
268,"               What app to check #smog for #rudaslaska? I have a flagger who collects data from Kochłowice and Halemba, and I am more interested in the north of the city   ",2019-02-08 07:58:36,rozowatoxa,0,
269,               Kurek what's such clean air lately? I'm starting to worry. #wroclaw #smog . . . click to expand the picture. . source: Screenshot_20190208-064635.jpg   +: ghoulas  ,2019-02-08 06:46:50,azetka,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_77qbWb4hi2pX9OXXD4xvV8xU3BlbqULX,w400.jpg""/>"
270,"               oh, I did not expect this, Krakow is back in its place (͡ ° ͜ʖ ͡ °) #smog #krakow source: krakau 2.png   +: PanCzajstow, piesnapolu +6 others  ",2019-02-08 01:29:36,GrochenMochen,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_bTnt37kSATeji2ix9WTskpIxYTFzOxkb,w400.jpg""/>"
271,"               - this fun Marcinek vacuum cleaner advertisement, second vlog you pull it even though you zglkowałeś on testschab - great surprise that 17-23 most people smoke in the ovens - something unbelievable, it almost looks like they are coming back from work, but what do you know? You can know Ponton if you are doing a job contract - Marcinek from smoking with coal and driving with Prussia also creates class = ""bgfbfbd3""> smog",2019-02-07 21:15:34,astri,24,
272,"               #heheszki #smog source: IMG_20190207_202736.jpg   +: WarmWeather, manngoth +686 others  ",2019-02-07 20:28:12,zagu,688,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_CIWFL2Vd0S1M0AL8FSiIvniQ2dgVrXG1,w400.jpg""/>"
273,"               Masters. Someone here joins the protest? (͡ ° ͜ʖ ͡ °)  #smog #heheszki #walkazesmogiem source: 1549565800677.png   +: lubie-cheesenik, PlugawyBunter +26 others  ",2019-02-07 19:57:40,Asia24164,28,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_lZOMJNIQJxXdaYkA7WDIgbgDgIMqqarN,w400.jpg""/>"
274,"               Foto from the route. I do not know, I did not leave the car, I did not ask, so I censored the phone number. But the mere presence of railway sleepers in the composition of the fuel somehow looks strange to me (͡ ° ʖ̯ ͡ °) #smog #ecology #poland source: rsz_img_20190207_175501_014_4.jpg   +: manngoth, Logeko +10 others  ",2019-02-07 18:08:23,marcobolo,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_1En91mMAZF881kUmtKBtP5xw1V0YAPF8,w400.jpg""/>"
275,"               Probably not many people know that smog sensors are installed on school buildings.  https://esa.nask.pl/  #smog #poznan   +: anagaro, laptop +5 others  ",2019-02-07 15:22:03,Lord_Jim,7,
276,"               394687.16 - 12.09 = 394675,07  My private running pasibrzucha. Yesterday evening at the party I got so inhuman that instead of returning from the inn by car - I came back to those kilometers on foot ... And it did not help and I felt like a balloon inflated ... why am I so fond of eating?ヽ (͠ ° ෴ °) ノ  As it was still necessary to take out the fresh rolls - I dragged myself out of bed at 4:40 ... but everything went like after december and I stood in front of the house only 30 minutes later.  I was surprised by the temperature - I was expecting a negative, but 5 degrees below zero is something. In total, nothing changed, because I dressed the same way at -1 and at -10 (͡ ° ͜ʖ ͡ °) Cloudless sky, windless sky. Smog like hell - 200 to 250% of the norm. It was only when, after the run, I took off my mask and felt like a smokehouse (ʘʖ̯ʘ), how do I look at it - the mask makes a medal.  With a heavy bebzol I went to conquer 12 km of the route, prepared for the pogrom. At the beginning it went badly, but I did my best to lose as much as possible on the road and, surprisingly, I managed to close the entire route 5:06 min / km ᕙ (⇀‸↼ "") ᕗ  Venus and Jupiter were beautifully shining, unfortunately Saturn and I could not see the devil ... Although this is nothing compared to last Friday when Venus and Jupiter were just above the beautiful sickle of the moon ... (.◕‿‿◕.)  Tomorrow, I'm still running in the morning, but on Saturday the skis are already riding - maybe even once this season I'm riding myself ...  Have a nice Thursday!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: x3.wykop.pl   +: Akuku69, critic1205 +17 others  ",2019-02-07 15:05:34,enron,19,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_nMAthYWeqfGPbi57b46D7dfu8LWK0yNo,w400.jpg""/>"
277,"               It is not so stupid because it protects against the secondary circulation of dust on the streets. https://www.wykop.pl/link/4787685/wroclawski-sposob-na-smog-do-akcji-wkrocza-polewaczki/  #Wroclaw source: d-pt.ppstatic.pl   +: not called, Widur +1 other  ",2019-02-07 13:13:03,rybak_fischermann,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_zoEsA2UVQGEmXzSHd0L6nlWEyEEFzhl7,w400.jpg""/>"
278,"               #krakow #smog The massacre is the way I look at it and I am aware that I have to go there: / source: 1549535239611.jpg   +: flamner, enron +6 others  ",2019-02-07 11:28:30,stasioto,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_oxtbY6wOWdbkhWpdnQjjslJ4iSGZBaCX,w400.jpg""/>"
279,"               And how is our country to be better if we live with such individuals?  #bekazprawakow #heheszki #smog #bekazodldzi source: xksde.JPG   +: Formbi, gierape +17 others  ",2019-02-07 10:53:44,bartolama,19,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_iSXNDk1Hkzknhw9DD7ZgHETOYJemUV7T,w400.jpg""/>"
280,"               I have a question for people who know the construction law. Single-family housing. A neighbor bought an old house from the 70's (cube) and changed the location of the boiler room. For this reason, the chimney is in a different place than it should be. At the street all the houses are the same and all have a chimney in the line - just no neighbor. Plots are small so the distances between houses are also small (min resulting from the regulations).  His current chimney is very close to my ventilation inlets, which results in the fact that at home I can smell the smell of the neighbor's chimney.  Can the neighbor change the location of the boiler room and thereby build a new chimney on the ventilation chimney line?  #smog #building show the whole   +: czv1  ",2019-02-07 10:14:49,Seduire,1,
281,"               #smog #krakow #heheszki source: 0.jpg   +: kolor_jarmarki, bartez_94 +35 others  ",2019-02-07 10:09:28,Monochrome_Man,37,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_C9aDjn9KjQIosRl0wzifEhHCSBOsmFo5,w400.jpg""/>"
282,"               You need #wykopefekt. Maybe you will show how much you are worth and you will make free #krakow communication tomorrow. I know you are waiting with smoking tires and plastics until Saturday, but do not put off your plans. You can also fire up the grills, so that the cold (͡º ͜ʖ͡º)  #smog #heheszka (͡ ° (͡ ° ͜ʖ (͡ ° ͜ʖ ͡ °) ʖ ͡ °) ͡ °) source: wykop.pl   +: Brajanusz_hejowy, Dzikopiryna +20 others  ",2019-02-07 08:04:16,Okayama,22,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_0ZRrI9bC3A05XYIrXC8ohkrhhj5MC0tX,w400.jpg""/>"
283,               I went out on a good thing and here's a smog And how can one oxygenate in the open air?   +: lubie-cheesecake  ,2019-02-07 01:11:51,Irinolld,1,
284,"               I will leave myself breathing fresh air xD  #kielce #smog #polska #zalesie . . . click to expand the picture. . source: kielce.jpg   +: lubie-cheesecake, Thom84 +10 others  ",2019-02-07 00:23:15,repiv,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_M0xpXeyEwPomwLGT0D8Rv4eBhDaqjzh5,w400.jpg""/>"
285,               In #monachium the same #smog as in Warsaw Here is the measurement of Pam2.5 source: 20190206_225715.jpg   +: maaagic  ,2019-02-06 22:58:29,RoastieRoast,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_GlMGz7c6TNUmhsVrLaXZn3uXPolpOpkP,w400.jpg""/>"
286,"               Somebody's got the urge to do it in the air from the yellow engineers in the Middle Kingdom #smog #air #tomaszowmazowiecki source: image.prntscr.com   +: manngoth, ChiefHayer +1 other  ",2019-02-06 21:52:11,ZygmuntZygmuntowski,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ZeLHKxYFhPmhGeuIlbn1DGRXl8IcC4Qp,w400.jpg""/>"
287,"               #humoric #smog #polska #heheszki source: i.imgflip.com   +: NaYaSa, Xaveri +10 others  ",2019-02-06 20:38:06,chamik,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Tm0q5cgk10bWpmOxibcc7qmztHqkWkOz,w400.jpg""/>"
