,post,date,user,vote,image
141,"               Photograph taken by the Italian austronaut Paolo Nespoli from the space station's deck. It shows the Po plain in a specific period. It was autumn. For almost 50 days it was not raining, foggy days and high inversion of temperatures, an orographic trap on three sides, and a drop in temperature by several degrees during the day, contributed to the concentration of pollutants in the cities of northern Italy, which was record high. Milan, Padua, Turin, Verona and Modena suffered from smog. Northern Italy is not accustomed to sudden and prolonged temperature drops. Everyone is heating up and the stone walls require to be heated intensively. The Italian authorities have decided to reduce the heating of municipal housing from 21 to 18 degrees. The difference is considerable. Cars with diesel (although it is known that they are not the main factor in the formation of smog) are often prohibited to enter the city every other day.  More about this phenomenon  About how smog arises and how nature ""helps"" him. For example in Los Angeles. And how much he killed people in London and why he got stuck in Krakow, I show in the latest episode of the #motyliglobus series. I invite everyone from #liganauki and supporters #groupshipsoflevel  https://www.wykop.pl/link/4159845/jak-powstaje-smog-zima-i-latem-la-londyn-krakow-motyl-i-globus-9/ show the whole source: full_Smog_we_Włoszech.jpg   +: ice cream, Hyagi1 +231 others  ",2018-02-11 10:38:53,Pannoramix,233,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_O025CbTnjVgfCYQ25ECr69fXegd0BQoU,w400.jpg""/>"
142,"               What a stench, and only on Monday is to get a little better. (͡ ° ʖ̯ ͡ °) #smog #air contamination   +: lubie-cheesecake, slavas +1 other  ",2018-02-11 00:30:58,high_hopes,3,
143,"               #select #slask #smog #air pollution Mmmmm (.◕‿‿◕.) source: fromapp.jpg   +: benzdriver, slavas +2 others  ",2018-02-10 21:26:31,M.......L,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_np7PnjikScPCOSF0LdJEdNyIRpXXal0o,w400.jpg""/>"
144,"               Starachowice bot informing about the air treatment in the city! link  #starachowice #smog #air pollution   +: Cronox, tomeks85  ",2018-02-10 21:21:37,pawisoon,2,
145,"               If we open the window, do I need a flat or Wroclaw?  #wroclaw #smog # poll   +: mokry_sen_polonisty, NIEKONWENCJONALNA +14 others  ",2018-02-10 17:55:49,kawaczyherbata,16,
146,"               Blow it on, fucking mugs, that poorness. There is nothing like poisoning everyone around.  #security #smog #policybulbs   +: slavas, Austrian_artist_and_ekologist +1 other  ",2018-02-10 17:29:32,mohabe,3,
147,"               Hey, smudgy ekipo, I praise I started # sd011 sensor # ppm10 and # ppm25 + bash script + pandas + plot.ly everything is on #chip 9 dollar computer such a brother #raspberrypi  And with you #smog what values ​​outside the window?  There is still a lot to do with the satisfaction of a little electronics and 20 minutes of fun guaranteed.  #rpi show the whole source: newplot (2) .png   +: To_ja_moze_pozamiatam, cruc +5 others  ",2018-02-10 15:37:48,dzaku,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_O6hnj7TruRo03dXe8hXi4skyEyKi6CLd,w400.jpg""/>"
148,"               #smog #the air of Germans is not so good with this air. Maybe they are less likely to be cold, so they less often smoke with dirty coal and rubbish. http://airindex.eea.europa.eu/ source: air_europe_20180210.JPG   +: benzdriver, hphp123 +2 other  ",2018-02-10 14:28:42,JohnnyFajf,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Kx09ioyv8o6uJOMPzmnCu0uCjgdlCh6f,w400.jpg""/>"
149,"               What do you recommend, specifically, anti-fog masks? Where is it bought, apart from DIY stores? #smog #bialsketch #quote . . . click to expand the picture. . source: fromapp.jpg   +: Freakz, staryalyary11 +3 others  ",2018-02-10 14:09:27,Chulio,5,
150,"               Mirki, where to report to a neighbor smoking garbage?  I live 20 km from the poviat's town so the municipal police (I think) is out. Police? Guard? Do they have any measuring equipment?  #sasiad #policja #straz #smieci #palenie #smog #konfident #pytaniedoeksperta #pytanie show whole   +: slavas, Fukurokumaru +1 other  ",2018-02-10 12:54:53,jmuhha,3,
151,"               Vacuum cleaner at the lowest power of 3 minutes at home and outdoors. Gora at home, down outside. #smog #zory #slask . . . click to expand the picture. . source: fromapp.jpg   +: ddk15, coca +2 others  ",2018-02-10 12:51:15,M4rcin,4,
152,"               Where can I check the smog level in a given city?  #happyspot #smog #quest   +: Freakz, Cronox  ",2018-02-10 12:45:59,a.........5,2,
153,"               In Wroclaw, in Stachocin, they blaze in the furnaces, that someone was wrong and a legend about the dragon was created. Krakow is not the only one (͡ ° ͜ʖ ͡ °) https://dolny-slask.org.pl/3407103,O_SMOKU_STRACHOCIE_I_SMOCZEJ_STUDNI.html  #wroclaw #smog #smok   +: krave, Cronox  ",2018-02-10 11:32:41,raphau,2,
154,"               # you do not #smog And apparently in #wroclaw only such a smog (╯ ° □ °) ╯( ┻━┻ . . . click to expand the picture. . Source: Screenshot_2018-02-10-10-41-47-259_com.android.chrome.png   +: rybak_fischermann, slavas +1 other  ",2018-02-10 10:43:02,Oplyy,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_pT6l1nkbqTvK3d0mc7hI4YJ5Yyzb39XA,w400.jpg""/>"
155,"               Mirki, this is the situation at somsiada. Suitable for a sub-test? #smog #ekologia #gdansk #kiciochpyta source: ADBA3C5B-7BA3-4C06-AE24-256537A43906.jpeg   +: overjoyed, Stan_Przedzalal +165 others  ",2018-02-10 10:32:20,slaw99,167,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_OTKe5h5ofECodNUEAYNW1rCnNDRucVrR,w400.jpg""/>"
156,"               #snow #news #smog #infographics source: img6.iap.pl   +: lukjan, Sarcastic +170 others  ",2018-02-10 10:07:50,Dzyszla,172,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_dJrhxnOozfXWvP8xVdt2EYzEeWPCl0rt,w400.jpg""/>"
157,               This is how you can visit #krakow #smog . . . click to expand the picture. . source: Screenshot_2018-02-10-09-50-47.png   +: Cronox  ,2018-02-10 09:56:14,Danny33,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_7SeX6tEDY5Tga3Ji6vtIym39nTlA36EQ,w400.jpg""/>"
158,"               #wroclaw We have another somsiada, VERY BETTER NICE. For free we will not give the first place in the #smog category source: IMG_20180210_091638.jpg   +: Redesekrator, Antonyo77 +10 others  ",2018-02-10 09:36:09,pijmleko,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_XgyVsLQDlpVgrzIP8hVgSjhMHyHZCoSj,w400.jpg""/>"
159,"               Well, welcome as smog zmalau urus  #Wroclaw   +: shitty_support, pixtri +11 others  ",2018-02-10 09:09:16,mroz3,13,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_kEIrRa0JH8OuHTlr7tWRk3ic6lsgK8wO,w400.jpg""/>"
160,"               Halo #wroclaw PALIMY we are not sleeping  #smog  Either the guy fires for an hour or he smokes source: IMG_20180210_084505.jpg   +: x2one, ataeB +9 others  ",2018-02-10 08:47:50,pijmleko,11,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_0Xdd3Bkob1GjswBcUBSj8CFdXJTJ9xG9,w400.jpg""/>"
161,"               Where can I check whether today / tomorrow will be communication for free in the context of #smog #pkp #komunikacjamiejska? #gop If, say, in the morning they say that the communication is for free, is it valid for the whole day, eg until 12:00 or until further notice?   +: Cronox  ",2018-02-10 08:14:42,fizzly,1,
162,"               #smog #motorization #diesel #noosunda #passat #poland source: passat.jpg   +: Trapas, wake_me_up +257 others  ",2018-02-10 07:44:22,sobakan,259,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_UWrF5zcpgcDW3rPo0hyaEiBlQNsmXBcW,w400.jpg""/>"
163,"               No fucking better ... (͡ ° ʖ̯ ͡ °) (╥﹏╥) . . #smog (╯(╰,) source: fromapp.jpg   +: pierzak, s ............. a +1 different  ",2018-02-09 23:24:01,M.......L,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_73f7L97FEP5HJl9PIRLnGgaVV6TPaSzg,w400.jpg""/>"
164,"               If you were interested in something, today in Europe nuclear winter ヽ (͠ ° ෴ °) nast  #smog #healthy #cotusiepierdala source: wtf.jpg   +: N ..... j, StefanBadyl +6 others  ",2018-02-09 22:28:28,ponuraszafa,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_nxNeEui3L2NhronrEzUokG6IDO2knWTV,w400.jpg""/>"
165,"               Today's conversation about #smog in #wroclaw on one of the mothers' forums. I see that the followers of this even smog is a conspiracy ....  And it started so innocently that one of my mothers asked for information on the standards and where to check.  The rest in the commentary.  #gownowpis ​​#pozowepaski #teoriespiskowe show whole source: fromapp.jpg   +: Saganis, n ......... e +7 others  ",2018-02-09 22:10:38,Cyganeczka,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_jZ0dWS49aPLCWZsQQz2qGowLNCTdArHQ,w400.jpg""/>"
166,"               I want to buy an air purifier mainly for use in a room of about 20m2 (flat 78m2 but in use is about 48 meters), for a price of up to PLN 2,500  What brands and models are worth noting for this price? The appearance has a bit of meaning, because in the spring / summer there is an air conditioner in the room and I do not want to put another nasty plastic block next to it.  How, for example, does Dyson Pure Cool Link Tower compare to eg Daikin Ururu and Sharp KC cleaners? Dyson is even a nice decoration, but Daikin or Sharp look like tourist fridges. But, on the other hand, there is probably a reason for that, which is why I wonder how the performance and quality of Dyson's purification compare with traditional equipment and I really have a dilemma ... Well, it's difficult to find a meaningful and comprehensive comparison of several models (͡ ° ʖ̯ ͡ °)  Maybe there is someone who deals with such equipment professionally and will suggest something? Xiaomi, I rather give up, because there are no details about its real effectiveness in removing various types of pollution  #zdrowie #smog # apartment #agd #ele show the whole source: e.allegroimg.com   +: Cronox  ",2018-02-09 22:06:09,niezwornowazony,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_BiE45bNDDzSPZ0QmuUUtN9ZvIiKrPjqi,w400.jpg""/>"
167,"               A phallus emerging from the morning fog, in the Picasso style, the author unknown:  #polska #heheszki #smog #wroclaw source: bi.gazeta.pl   +: Pawel_Pe, 3nriqu3 +277 others  ",2018-02-09 21:46:26,adam2a,279,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_q3QGRvWlYZ8WD5Eq0t4Dr7YClweKa7yH,w400.jpg""/>"
168,  Smog attacked in Płock: P #match   +: Cronox  ,2018-02-09 19:48:38,Erimar,1,
169,"               Ever since I left pracbazy, I am constantly attacked with small but troublesome buds, the accumulation of which makes me want to commit #seppuku with melted cheese -.- So we are going with this Mercy Festival of Fate:  show spoiler On the way to the library, a nice smoker shared with smoke on his cigarette, fortunate that I carry asthma medication with such a wonderful smog. In the library, I borrowed not the book I wanted - as I found out at home - I did not look at what the librarian gave me. I got out of the library happy just to unhappily stumble on a straight surface. According to the rules of physics and Murphy's rights, the phone, which was in the pocket when it fell, fell out of it and, winning two gold medals in the category of man's day ripping, fell onto the pavement. To my good mood, the battery flew to one side, the screen cracked on the cobblestone and the flap flew completely to the opposite direction and some snow fell from the shoulder (· へ ·) instead of the battery. In a moment of luck, I managed to put together and turn on the phone - despite its condition, it lived and acted. Cool. I chose the direction of Rossman because I wanted to take advantage of the promo and buy a spare shampoo #lessbaskpaper but before that I was waiting for the Dębnicki bridge and an unforgettable opportunity to be splashed by a biker who with unspeakable talent splashed a slush puddle on my left leg. Could it be worse? Yes, it was a #prelude to this tragedy. In Rossman, my most wonderful phone, he decided that he had changed his mind, he was bored with the world of living and he just died. Removing and inserting the battery does not help, well, the phone does not work, it is not possible to use the promo. Disappointed I put away the shampoos, I grab the lotion to clean the tub and the lids in a glass bottle and tinker to the cash desk thinking if the blue will be able to resuscitate the phone. The transaction strangely passed, although when I was leaving the cash register, the belt strip stopped. That it would not be good for me when the streetcar with the shopping was coming up stopped and everything landed on the sidewalk. I heard a bloodcurdling sound of breaking glass and a moment later the net began to bleed with juice (ಠ‸ಠ) The tram goes up and I quickly pack the bags into the Bag-Z-Urwanym-Arm bundle. I was so fast that no man in bed would want to be so fast, thank you why at the last moment I got on the tram, which stopped the lights. And in the light of the lights, in the light of the tram lamps, I thought that particles of glass were sinking into my paws and my bloody hands were covered with blood. Searching for the tissues in the Bag-Z-Urwanym-Arm, I discovered that it was not only me bloody but also a lotion for cleaning the bathtub because the glass mercifully pierced the bottle. I felt like he was dying in a circle near me with chlorine. Feeling the puff of sweating in my sweaty stub, I just thought that nobody would think I was spraying CS in eMPeK. On the way from the bus stop to the apartment I was afraid that the piano would fall on me, the microtrient of air would draw me in or that the Black Volga would come and kidnap me (╥﹏╥) Fortunately, I got there.   As a consolation at home I drank tymbark - the caption read ""live boldly"" ... Knife kurrrr (╯ ° □ °) ╯( ┻━┻ I'm going to kill nekkers and other monsters because I do not care, keep my fingers crossed! # you want #pechjakchuj show the whole thing   +: catchmeoutside, tiny_Asienka +42 others  ",2018-02-09 19:48:15,Stalowa_Figura,44,
170,"               But smog #mecz   +: lukaluka, ChestnutCon +1 other  ",2018-02-09 19:47:07,Fajnisek4522,3,
171,"               The truth is that the only solution to the problem of smog in this country in the long run is a total ban on coal burning. Firing ""from above"" or modern boilers sound good in theory, but in comparison with alternatives they continue to emit muck, and besides, it is practically impossible to enforce any smoking in a proper way. #smog #air contamination show the whole   +: slavas, terion +2 others  ",2018-02-09 18:28:26,TJ_Laser,4,
172,"               Mirki where to call as neighbors notoriously kick in black thick smoke? The police will be ok? #smog #armarmsmog #air pollution   +: eSports24, Cronox  ",2018-02-09 17:47:48,LAN_gusta,2,
173,"               Cold (͡ ° ʖ̯ ͡ °) [#with | #smog | #products | some #wroclaw] source: embed.jpg   +: plnk, johnusmithu +9 others  ",2018-02-09 17:03:03,UberKatze,11,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_lPdDpVzlWPcxsdoKa9Sr0MeLvcpksBER,w400.jpg""/>"
174,"               It is only as if several thousand people died from #smog as in the past in London then (after national mourning) there might be something for the authorities to do something about it.   +: Reniferus, slavas +2 others  ",2018-02-09 17:00:20,kinlej,4,
175,"               #select #slask #smog # air contamination # pm10 In Silesia, always like in a fucking shit covered with shit !!! (╥﹏╥) source: fromapp.jpg   +: c0_0kie, Damasweger +5 others  ",2018-02-09 16:56:45,M.......L,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Zc93Xj7hP9Db80BvRvOrFp6NxevOarHR,w400.jpg""/>"
176,"               Small timelapsik recorded xiaomi redmi 3s + with a smog bonus. #timelapse #xiaomi #gliwice #smog GFy Source: gfycat.com   +: blantek, 976497 +8 others  ",2018-02-09 16:44:35,addwad,10,"<img class=""block lazy"" src=""https://www.wykop.pl/cdn/c3201142/comment_1BXfMOazClEgtHpcIYeoli342EU2NzfM,w400.jpg""/>"
177,"               As in #wroclaw today some gigantic smog, and the problem is still being downplayed by some, I will re-write the text about my adventure with smog, because with me it's getting better :)  One can say that I was very skeptical about the problem of smog. Not that I did not believe in its destructive properties, but what else to hear and read ""leftist sources"" and yet another thing to see and find out for yourself - nota bene literally.  It so happened that I am a man with quite poor health, since I have been struggling with quite an intense allergy, and for almost a decade with serious kidney disease. Recently, it has been very poor - less and less disease taking on drugs, more and more extensive destruction of the kidneys, increasing hypertension and a general feeling of well-being. Not to mention skin problems, they have always been.  It so happened that in August I went to study in Denmark. And you know what? I feel just sensational - the pressure went down just below the level of ""perfect"" which was still inconceivable in my case some time ago, research is coming out better and everything seems to indicate that the disease may not have been cured, but it has been severely inhibited. The last days in Poland hurt me so much that it rarely happened that I would not take anything painkiller for the night, but nothing here. But the most tangible effect of this change is zero body snot on August. The skin just healed me.  Also shocking for me was the first return to Poland where it was just SMOKING and I was seriously thinking about buying an anti-smog mask. After a few hours I got used to it and it did not bother me that much. The second return was much better and I did not feel such a change, but my sister also told me that I had just arrived at the moment when everything was dispelled by these hurricanes. I am far too distressed for my own country, especially with some ""leftist"" color but unfortunately this is the truth - Poland is a smelly poison of Europe and something must be done about it.  I realize that not all smog must be destructive - just like smoking, some people smoke for the rest of their lives and they are all right. However, you must bear in mind that if today you do not mind, it does not mean that tomorrow you will not get sick. And then every factor matters, especially in which air you are submerged.  Of course, I did not leave because of health, it all happened quite by accident, but unfortunately I have no intention of returning to Poland in the near future permanently because it simply means suicide for me.  #smog #polska #medycyna #neuropa # 4konserwy show whole   +: s_t_u_l_e_j, Emulsion +30 others  ",2018-02-09 16:07:57,peetee,32,
178,"               To all those wailing at #smog in #wroclaw - do something useful and tell your neighbors closer and further that if the habits in the boiler room change a little, the house will be better and less will be in the air. Here is the educational material: http://bit.ly/2hYsEBg No, it will not really fix the situation just like that, but it will be more productive than crying on the internet. show the whole source: zlikwidujmy-dym-i-smrod.png   +: DywanTv, Grenek +4 others  ",2018-02-09 15:14:32,Juzef,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_rsMO0a7KOoN5wYFBNZPXulqu6IGfMkAE,w400.jpg""/>"
179,"               Hey, buddy, hey you friend, why would not you visit the city of #wroclaw and clean up here a bit.  show spoiler Corks, smog, muck on lawns, shabby sidewalks, jokes in public transport, flush stops, szajbusy on the streets ... still European Best Destination (✌ ゚ ∀ ゚) ☞.   show spoiler It's scary to think about how it is in other cities (͡ ~ ͜ʖ ͡ °).   show spoiler I'm not #heffy, I'm less and less laughter (͡ ° ʖ̯ ͡ °) (͡ ° ʖ̯ ͡ °) (͡ ° ʖ̯ ͡ °).  show the whole . . . click to expand the picture. . source: fromapp.jpg   +: Derd, mayonnaise-rex +6 others  ",2018-02-09 15:12:02,GitLog,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ux7XzBfzTg5I4v7ZD62Jld3HjGKVWYcf,w400.jpg""/>"
180,"               Mirki, dear, there is some alternative to this sad application of Airly, are not they still sharing their data?  #airly #smog #krakow   +: Cronox  ",2018-02-09 15:01:35,piozag,1,
181,"               How do you open a window in #wroclaw, do you air an apartment or a Wrocław? #smog #heheszki   +: FuzzyWuzzy, plnk +32 others  ",2018-02-09 14:38:44,2phonepiotrus,34,
182,"               Air condition improved on ""BAD""  show the XD spoiler   #wroclaw #smog #heheszki #smiechprzezlzy   +: UNCONVENTIONAL, qubas89 +15 others  ",2018-02-09 13:46:34,ImReally,17,
183,"               #krakow #wroclaw #smog source: l.wigflip.com   +: w3n5zu, overjoyed +29 others  ",2018-02-09 13:28:20,ponton,31,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_jhgSGBScW3vAVQMUv5LfXStTUR9Ph1zy,w400.jpg""/>"
184,               IMPROVES WHEN I've already bought a MASK REEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE WELCOME TO YOUR TIRE WHEELS? #wroclawspam #smog source: scontent.fwaw3-1.fna.fbcdn.net   +: Cronox  ,2018-02-09 12:35:24,Reepo,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_GwyHnzURPJclaH7pR1yNpC0ibEZfKsDU,w400.jpg""/>"
185,"               Wrocław won the title of the Black Capital of Smog #smog #wroclaw  (informs the Company of Beautifying the City of Wrocław) . . . click to expand the picture. . source: 27657129_1760047034061119_5274895690621666108_n.png   +: bitcoholic, Apollo_Vermouth +19 others  ",2018-02-09 12:29:21,soniathedog,21,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_NgyDXo0nVCupjNOVce31tvURt9srRBge,w400.jpg""/>"
186,"               #programming #smog  Any recommendable free API or otherwise available data (to be processed) from smog sensors?   +: szklane_apast, Crisu +2 other  ",2018-02-09 11:30:29,defoxe,4,
187,               Carefully! #smog in #gdansk   +: Cronox  ,2018-02-09 11:11:32,highlander,1,
188,"               Hey Wroclaw smogomaniaki, where I will buy a 3M 9332 ffp3 half-mask? I am looking for an assortment of onlajn but cholera with delivery on Monday, I do not want to gasize xDDD over the weekend  #wroclaw #smog source: 3.allegroimg.com   +: AndrusZgc, Kamil2227 +8 others  ",2018-02-09 09:48:19,Reepo,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Fk0ceD2T7726SSEvKhiIMFleKGulR5OV,w400.jpg""/>"
189,"               #smog #wroclaw I went to the pipe, opened the window and think ""but the sculptural air"", then I go to the excavation and read how the air here today is smog collapsed. So he looks like that. I thought it was a morning mist at 10 (͡ ° ͜ʖ ͡ °)   +: stassma, Cronox  ",2018-02-09 09:47:58,Fostrzyk,2,
190,"  Do you have Smog in Wrock? HAHAHAHAHAH. It's good that I live near Wroclaw, 15 minutes to pl. Grunwaldzki, where the only smog-like thing is fog. BUAHAHAHAHHAHAHAHAHAHHAHAHA #Wroclaw   +: ManWithOutNick, Cronox  ",2018-02-09 09:41:10,Primusek,2,
191,"               Do not worry about the air, it's worse than the bus. And if something is a Caribbean welcome it. #wroclaw #smog source: PNG Capture   +: Rysiupanda, moriax +19 others  ",2018-02-09 09:30:23,mroz3,21,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HckTWh6gRZ9IbDgFWoVhvITPsVWL4ykl,w400.jpg""/>"
192,"               It's not fog (ꖘ⏏ꖘ) picture in a comment.  #poznan #smog source: toniemgla.PNG   +: Migfirefox, DanielPlainview +4 others  ",2018-02-09 09:26:49,prawo,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_363vP8XoEXVOCxtFc3s91VDR8LPJinEO,w400.jpg""/>"
193,"               Wroclaw installed a sunscreen (͡ ° ͜ʖ ͡ °) this morning from today we can see eclipses without welding masks #wroclaw #smog source: received_10210773396516528.jpeg   +: Spokoczajnik, Wielebny_Ojciec +170 others  ",2018-02-09 09:26:34,raphau,172,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_1UYZl8J58I7wQmKuBdxcNJ7S7firiDzI,w400.jpg""/>"
194,"               But to get smog in the office? I was pierdoleeeeeeeeeeeeeeeeeeeeeeeooooooooooooooooooooooooooooooooooooooooooooooooooooooooooh #wroclaw #smog   +: friday, royalimysz +9 others  ",2018-02-09 08:56:41,Reepo,11,
195,"               According to me, the city should give out anti-smog masks for free, because that's an exaggeration. Tips like staying home are atleast funny.  I wish you the worst people who smoke what will fall in the oven. #smog #wroclaw #notwiththe popular quote   +: benzdriver, TurboMower +584 others  ",2018-02-09 08:41:48,p3sman,586,
196,"               Air condition in the west and east of Poland. #lublin #wroclaw #smog #dziendobry #polska source: sawe.JPG   +: AndrusZgc, KaenKania +10 others  ",2018-02-09 08:20:03,Tobiass,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_B4gSyyj6p0W7UjuOkpSNABHLnKt1tvbW,w400.jpg""/>"
197,"               PKiN nie chce się wyrenderowanie; /  #heheszki #smog source: fromapp.jpg   +: eloar, axrevi +4 others  ",2018-02-09 08:15:53,ShauniakShauniak,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_3lbDjMA2KHlvZUyS5sNnve7aTtmvqmge,w400.jpg""/>"
198,"               This mist that reaches even to the limits of #wroclaw is a smog ?! I left the house and I was so sick of burning. INTERESTING WHY SMOG IS THERE'S AS IT IS COLD. Yes, it's definitely for cars that are not coming in at 99999% from day to day.   +: rysiupanda, raphau +144 others  ",2018-02-09 08:11:58,Reality,146,
199,"               goodbye friends #wroclaw #smog . . . click to expand the picture. . source: Screenshot_2018-02-09-08-16-16.jpg   +: AndrusZgc, Wardrun +6 others  ",2018-02-09 08:04:56,Ricelord,8,
200,"               #smog Take a question in the category # right I drive a lot, and very often in various villages, I meet terribly crying houses. If I were to record them and post on the YT or the FB channel, then something threatens it, or is it a completely legal practice?   +: Freakz, Cronox  ",2018-02-09 08:00:49,seba_syn_zenona,2,
201,"               But today is a nasty smog (͡ ° ʖ̯ ͡ °) #poznan   +: 92feliks, lolingPL +1 other  ",2018-02-09 07:06:59,pan-audytor,3,
202,"               ""stay at home"" Oh, I would like xD #smog #wroclaw #dziendobry source: fromapp.jpg   +: l ........... e, AndrusZgc +4 others  ",2018-02-09 06:32:34,Reepo,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_09GAbxiQHx6qapc4ey85yJwt74OsXRGX,w400.jpg""/>"
203,"               Another day of smog :( #wroclaw #smog   +: slavas, Cronox  ",2018-02-09 05:39:52,bachus,2,
204,"               I have the opportunity to buy this cleaner (new, unused)  https://www.download.p4c.philips.com/files/a/ac4080_10/ac4080_10_pss_polpl.pdf  for PLN 1000 (normally PLN 1,600). However, as I read about smog and purifiers like that, it's hard to hit the rankings that recommend it. Does anyone use? Worth it? I am looking for something up to 30 m2 to move around the rooms. The information is that the efficiency up to 300 m3 / h, but it's moisturizing. From what I see, the purification is almost half (╯ ° □ °) ╯( ┻━┻  Someone something?  Possibly something like that - https://loveair.pl/oczyszczacz/beurer-lr-300  #smog #hours #amazing #that show the whole thing   +: Cronox  ",2018-02-09 00:45:26,LipaStraszna,1,
205,"               #Warsaw #smog kisna from people who walk in these fucked masks  XDXDXDXDXDXDXDXDXD    PM2.5 42 μg / m3 168%   PM10 70 μg / m3 140%  in states it is ""good quality""   +: wonsz_smieszek, coconuts +1 different  ",2018-02-08 23:07:30,xan-kreigor,3,
206,"               But it smogs #wroclaw #smog   +: slavas, rozowy_kroliczek +3 others  ",2018-02-08 22:20:16,Reepo,5,
207,"               My city, so beautiful (͡ ° ʖ̯ ͡ °) #smog . . . click to expand the picture. . source: Screenshot_20180208-214309.png   +: slavas, Cronox  ",2018-02-08 21:46:16,struspedziwiart,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_zCJ6VLfMfJohgVFIwn550fenE2iiUqmq,w400.jpg""/>"
208,"               Today, smog at an even level throughout central Europe (͡ ° ͜ʖ ͡ °) #smog source: asd.png   +: PawelW124, Cronox  ",2018-02-08 19:49:40,Majestic12,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ZeaYRhjWr91VOduZJeuK8YK7nq77uixq,w400.jpg""/>"
209,"               Chadowo and #smog this in #lodz (-‸ლ) . . . click to expand the picture. . source: fromapp.jpg   +: eSports24, woodka +4 other  ",2018-02-08 18:29:17,solari,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_yNVugJU0Z1xGz4L23aF6CWMe5pKLkYm3,w400.jpg""/>"
210,               #gettincolderasthedaysgoby or maybe it's just smog #weatherornot   +: Cronox  ,2018-02-08 15:29:17,Mowca_Umarlych,1,
211,"               Is it fog or smog? #rzeszow   +: s ....... 3, Grzechu10g +3 others  ",2018-02-08 12:19:30,44Bw4jKocK,5,
212,"               Stay at home;) #greater #smog source: embed.jpg   +: s ....... 3, kissmybattery +4 others  ",2018-02-08 11:50:45,Nicky_Damage,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_1nt7rdKIfuMncFIXLiKharEHR0to9QWq,wat400.jpg?author=Nicky_Damage&amp;auth=93120ea036c63029ee9bb2b04f12aec3""/>"
213,"               Uuu! Słabiotko today, you can not even see the air ... (· へ ·) #select #slask #smog # air contamination #zalesie source: fromapp.jpg   +: Kachlok, slavas +1 other  ",2018-02-08 11:04:33,M.......L,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_JxtFXWScEwCNgZpePjRawSFKhrVIyob1,w400.jpg""/>"
